ticker,chunk,raw,norm,conviction,layer,industry,momentum,flow,real_fields,data_source
RGTI,2,5.41,6.62,C,5,,,neutral,0,finnhub
RH,3,5.0,4.12,C,9,,,neutral,0,simulated
RHI,2,4.96,3.84,A,9,Staffing & Employment Services,-18.9,neutral,6,finnhub
RHP,2,4.67,2.04,A,9,REIT - Hotel & Motel,0.0,neutral,7,finnhub
RIBBU,2,5.0,4.08,C,9,,,neutral,0,finnhub
RIBER,3,5.0,4.12,C,9,,,neutral,0,simulated
RIGL,3,5.0,4.12,C,9,,,neutral,0,finnhub
RILY,3,5.0,4.12,C,9,,,neutral,0,finnhub
RILYZ,2,5.0,4.08,C,9,,,neutral,0,finnhub
RIME,2,6.12,10.0,A,9,Consumer Electronics,-77.9,low_volume,8,finnhub
RIO,2,5.0,4.08,C,9,,,neutral,0,finnhub
RIOT,2,5.35,6.25,C,3,,,neutral,0,finnhub
RIVN,2,5.0,4.08,C,9,,,neutral,0,finnhub
RKLB,2,5.0,4.08,C,9,,,neutral,0,finnhub
RLAY,3,5.0,4.12,C,9,,,neutral,0,finnhub
RLI,2,5.0,4.08,C,9,,,neutral,0,finnhub
RLX,2,5.0,4.08,C,9,,,neutral,0,finnhub
RMBI,2,4.91,3.53,A,9,Banks - Regional,-5.6,low_volume,7,finnhub
RMBS,3,5.35,6.18,B,2,Semiconductors,-20.3,neutral,7,simulated
RMCF,2,5.63,7.98,A,9,Confectioners,-45.5,neutral,7,finnhub
RMD,3,5.0,4.12,C,9,,,neutral,0,simulated
RMNI,3,5.28,5.77,A,5,Software - Application,-20.3,neutral,6,polygon
RMR,2,5.0,4.08,C,9,,,neutral,0,finnhub
RMT,3,4.93,3.7,A,9,Asset Management,0.0,neutral,6,finnhub
RNAC,3,5.0,4.12,C,9,,,neutral,0,finnhub
RNAZ,2,5.0,4.08,C,9,,,neutral,0,finnhub
RNG,2,5.77,8.85,A,5,Software - Application,-22.0,low_volume,8,finnhub
RNGR,2,5.0,4.08,C,9,,,neutral,0,finnhub
RNTX,3,5.0,4.12,C,9,,,neutral,0,polygon
RNWWW,3,5.0,4.12,C,9,,,neutral,0,finnhub
RNXT,3,5.0,4.12,C,9,,,neutral,0,simulated
ROK,3,5.13,4.88,B,9,Specialty Industrial Machinery,0.0,low_volume,8,simulated
ROKU,2,5.0,4.08,C,9,,,neutral,0,finnhub
ROL,2,5.0,4.08,C,9,,,neutral,0,finnhub
ROOT,2,5.0,4.08,C,9,,,neutral,0,finnhub
ROST,2,5.0,4.08,C,9,,,neutral,0,finnhub
RPID,2,6.18,10.0,A,9,Medical Devices,-63.9,neutral,7,finnhub
RQI,2,5.0,4.08,C,9,,,neutral,0,finnhub
RR,2,5.0,4.08,C,9,,,neutral,0,finnhub
RREVU,2,5.08,4.58,C,9,Shell Companies,,neutral,3,finnhub
RRGB,2,5.0,4.08,C,9,,,neutral,0,finnhub
RRR,3,4.98,4.0,A,9,Resorts & Casinos,-6.1,neutral,6,finnhub
RS,2,5.0,4.08,C,9,,,neutral,0,finnhub
RSG,2,5.22,5.45,A,9,Waste Management,-15.7,low_volume,7,finnhub
RSI,2,4.92,3.59,A,9,Gambling,-3.1,neutral,7,finnhub
RSSS,3,5.0,4.12,C,9,,,neutral,0,simulated
RSVR,2,5.0,4.08,C,9,,,neutral,0,finnhub
RTACU,2,5.0,4.08,C,9,,,neutral,0,finnhub
RTO,3,5.0,4.12,C,9,,,neutral,0,simulated
RTX,2,5.0,4.08,C,9,,,neutral,0,finnhub
RUBI,2,5.0,4.08,C,9,,,neutral,0,finnhub
RUN,2,6.38,10.0,A,1,Solar,-41.1,neutral,7,finnhub
RUSHA,3,5.23,5.47,A,9,Auto & Truck Dealerships,-7.4,neutral,6,finnhub
RVI,3,5.0,4.12,C,9,,,neutral,0,simulated
RVLV,2,5.24,5.57,A,9,Internet Retail,-32.7,low_volume,8,finnhub
RVMD,3,5.0,4.12,C,9,,,neutral,0,simulated
RVSN,2,5.0,4.08,C,9,,,neutral,0,finnhub
RVT,2,5.59,7.73,A,9,Asset Management,-2.1,elevated_volume,7,finnhub
RVTY,2,5.0,4.08,C,9,,,neutral,0,finnhub
RWAY,2,5.76,8.78,A,9,Asset Management,-41.0,neutral,6,finnhub
RWT,2,4.85,3.16,A,9,REIT - Mortgage,-17.9,neutral,6,finnhub
RWTN,3,5.0,4.12,C,9,,,neutral,0,finnhub
RWTP,2,4.93,3.65,A,9,,-6.1,neutral,5,finnhub
RWTQ,2,5.0,4.08,C,9,,,neutral,0,finnhub
RXRX,3,5.41,6.54,C,5,,,neutral,0,simulated
RXST,2,5.0,4.08,C,9,,,neutral,0,simulated
RXT,3,4.9,3.53,A,4,Software - Infrastructure,-10.5,neutral,6,finnhub
RY,2,4.96,3.84,A,9,Banks - Diversified,0.0,elevated_volume,7,finnhub
RYAAY,2,5.0,4.08,C,9,,,neutral,0,finnhub
RYF,2,5.0,4.08,C,9,,,neutral,0,simulated
RYN,3,5.0,4.12,C,9,,,neutral,0,finnhub
RYTM,2,5.0,4.08,C,9,,,neutral,0,finnhub
RZLT,3,5.0,4.12,C,9,,,neutral,0,simulated
RZLVW,3,5.0,4.12,C,9,,,neutral,0,simulated
S,2,5.41,6.62,C,7,,,neutral,0,finnhub
SA,2,5.0,4.08,C,9,,,neutral,0,finnhub
SABR,2,5.0,4.08,C,9,,,neutral,0,finnhub
SABS,3,5.04,4.35,A,9,Biotechnology,-14.6,elevated_volume,6,polygon
SABSW,2,5.0,4.08,C,9,,,neutral,0,finnhub
SAFE,2,5.0,4.08,C,9,,,neutral,0,finnhub
SAFT,2,5.0,4.08,C,9,,,neutral,0,finnhub
SAH,2,5.0,4.08,C,9,,,neutral,0,finnhub
SAIA,2,5.0,4.08,A,9,Trucking,-5.4,neutral,6,finnhub
SAIC,3,5.93,9.6,B,6,Information Technology Services,-9.7,neutral,6,simulated
SAIL,2,5.41,6.62,C,7,,,neutral,0,finnhub
SAM,2,5.0,4.08,C,9,,,neutral,0,finnhub
SANA,3,5.0,4.12,C,9,,,neutral,0,simulated
SANM,3,5.0,4.12,C,9,,,neutral,0,simulated
SAP,2,5.0,4.08,C,9,,,neutral,0,finnhub
SATA,2,5.0,4.08,C,9,,,neutral,0,simulated
SATL,2,5.0,4.08,C,9,,,neutral,0,finnhub
SATS,2,5.0,4.08,C,9,,,neutral,0,finnhub
SAV,3,5.0,4.12,C,9,,,neutral,0,polygon
SBAC,2,5.0,4.08,C,9,,,neutral,0,finnhub
SBCWW,2,6.09,10.0,A,9,,-25.4,dark_pool_buying,7,finnhub
SBET,2,5.0,4.08,C,9,,,neutral,0,finnhub
SBFM,3,5.0,4.12,C,9,,,neutral,0,simulated
SBFMW,2,5.0,4.08,C,9,,,neutral,0,finnhub
SBGSY,3,5.0,4.12,C,9,,,neutral,0,simulated
SBI,3,5.08,4.59,A,9,Asset Management,-0.0,neutral,5,polygon
SBLK,3,5.0,4.12,C,9,,,neutral,0,simulated
SBR,2,5.0,4.08,C,9,,,neutral,0,simulated
SBRA,2,5.0,4.08,C,9,,,neutral,0,simulated
SBS,2,5.0,4.08,C,9,,,neutral,0,simulated
SBSI,3,5.23,5.47,A,9,Banks - Regional,-1.9,neutral,6,finnhub
SBUX,2,5.0,4.08,C,9,,,neutral,0,simulated
SCAGW,3,5.0,4.12,C,9,,,neutral,0,simulated
SCCD,2,5.46,6.93,B,9,,-1.6,low_volume,5,simulated
SCCF,2,5.0,4.08,C,9,,,neutral,0,simulated
SCCO,2,5.0,4.08,C,9,,,neutral,0,simulated
SCD,2,5.08,4.58,B,9,Asset Management,0.0,neutral,6,simulated
SCHW,2,5.35,6.25,C,8,,,neutral,0,simulated
SCI,2,5.0,4.08,C,9,,,neutral,0,simulated
SCII,3,5.0,4.12,C,9,,,neutral,0,finnhub
SCIIU,3,5.0,4.12,C,9,,,neutral,0,simulated
SCKT,2,5.83,9.22,B,3,Computer Hardware,-35.2,elevated_volume,8,simulated
SCNI,3,5.89,9.37,A,9,Biotechnology,-86.7,elevated_volume,8,polygon
SCOR,3,5.0,4.12,C,9,,,neutral,0,simulated
SCSC,2,5.0,4.08,C,9,,,neutral,0,simulated
SCWO,2,5.0,4.08,C,9,,,neutral,0,simulated
SD,2,5.65,8.1,B,1,Oil & Gas E&P,-20.4,low_volume,8,simulated
SDA,3,5.51,7.13,A,9,Auto & Truck Dealerships,-72.7,low_volume,7,finnhub
SDHC,2,5.18,5.2,B,9,Real Estate - Development,-38.1,low_volume,8,simulated
SDHIU,2,5.54,7.42,B,9,Shell Companies,-4.3,low_volume,6,simulated
SDRL,2,5.0,4.08,C,9,,,neutral,0,simulated
SDST,2,5.0,4.08,C,9,,,neutral,0,simulated
SE,2,5.0,4.08,C,9,,,neutral,0,simulated
SEB,2,5.0,4.08,C,9,,,neutral,0,simulated
SEDG,2,5.35,6.25,C,1,,,neutral,0,simulated
SEER,2,5.42,6.68,B,9,Biotechnology,-27.0,low_volume,8,simulated
SEGG,2,5.0,4.08,C,9,,,neutral,0,simulated
SEI,3,5.47,6.89,A,1,Oil & Gas Equipment & Services,0.0,neutral,7,polygon
SELF,2,5.0,4.08,C,9,,,neutral,0,simulated
SEM,3,5.0,4.12,C,9,,,neutral,0,simulated
SENEB,2,4.72,2.35,B,9,Packaged Foods,0.0,low_volume,8,simulated
SEPN,2,5.0,4.08,C,9,,,neutral,0,simulated
SERA,2,5.27,5.75,B,9,Medical Devices,-54.9,low_volume,8,simulated
SERV,2,5.35,6.25,C,6,,,neutral,0,simulated
SEV,2,5.0,4.08,C,9,,,neutral,0,simulated
SEVN,2,5.0,4.08,C,9,,,neutral,0,simulated
SEZL,3,5.0,4.12,C,9,,,neutral,0,simulated
SFD,3,5.0,4.12,C,9,,,neutral,0,simulated
SFL,2,5.0,4.08,C,9,,,neutral,0,simulated
SFNC,2,5.0,4.08,C,9,,,neutral,0,simulated
SFWL,3,5.0,4.12,C,9,,,neutral,0,polygon
SGHT,2,5.36,6.31,B,9,Medical Devices,-44.4,low_volume,8,simulated
SGML,2,5.0,4.08,C,9,,,neutral,0,simulated
SGMT,2,5.0,4.08,C,9,,,neutral,0,simulated
SHBI,3,5.0,4.12,C,9,,,neutral,0,simulated
SHC,2,5.13,4.89,B,9,Diagnostics & Research,-16.4,low_volume,8,simulated
SHECY,3,5.0,4.12,C,9,,,neutral,0,simulated
SHEN,3,5.0,4.12,C,9,,,neutral,0,finnhub
SHFS,3,6.66,10.0,A,9,Banks - Regional,-96.5,dark_pool_buying,7,finnhub
SHG,3,5.0,4.12,C,9,,,neutral,0,simulated
SHIM,2,5.0,4.08,C,9,,,neutral,0,simulated
SHIP,3,5.0,4.12,C,9,,,neutral,0,finnhub
SHOP,2,5.35,6.25,C,6,,,neutral,0,simulated
SHPH,2,5.0,4.08,C,9,,,neutral,0,simulated
SHW,2,5.0,4.08,C,9,,,neutral,0,simulated
SID,3,5.0,4.12,C,9,,,neutral,0,simulated
SIEGY,3,5.0,4.12,C,9,,,neutral,0,simulated
SIGI,2,5.0,4.08,B,9,Insurance - Property & Casualty,0.0,neutral,6,simulated
SII,3,5.0,4.12,C,9,,,neutral,0,polygon
SILC,2,5.0,4.08,C,9,,,neutral,0,simulated
SILO,2,5.0,4.08,C,9,,,neutral,0,simulated
SIMO,3,5.0,4.12,C,9,,,neutral,0,simulated
SIRI,2,5.0,4.08,C,9,,,neutral,0,simulated
SITC,2,5.0,4.08,C,9,,,neutral,0,simulated
SITM,3,5.41,6.54,C,2,,,neutral,0,simulated
SIV,3,5.23,5.47,C,9,,,neutral,0,simulated
SJM,2,5.0,4.08,C,9,,,neutral,0,simulated
SKIN,2,6.22,10.0,B,9,Household & Personal Products,-75.7,low_volume,8,simulated
SKM,2,5.0,4.08,C,9,,,neutral,0,simulated
SKWD,3,5.0,4.12,C,9,,,neutral,0,simulated
SKY,2,5.0,4.08,C,9,,,neutral,0,simulated
SKYH,3,5.19,5.24,B,9,Real Estate - Development,-14.4,low_volume,8,simulated
SKYT,3,5.0,4.12,C,9,,,neutral,0,finnhub
SKYW,2,5.0,4.08,C,9,,,neutral,0,simulated
SLAB,3,5.89,9.37,B,2,Semiconductors,0.0,neutral,7,simulated
SLB,2,5.0,4.08,C,9,,,neutral,0,simulated
SLDE,3,5.28,5.77,B,9,Insurance - Property & Casualty,-27.5,low_volume,7,simulated
SLDP,3,5.0,4.12,C,9,,,neutral,0,finnhub
SLF,3,5.0,4.12,C,9,,,neutral,0,simulated
SLGN,2,5.0,4.08,C,9,,,neutral,0,simulated
SLI,2,5.0,4.08,C,9,,,neutral,0,simulated
SLMBP,2,5.13,4.89,B,3,Credit Services,-0.1,low_volume,6,simulated
SLNG,2,5.16,5.07,B,1,Oil & Gas Integrated,-26.9,neutral,7,simulated
SLQT,2,5.51,7.24,B,9,Insurance Brokers,-61.2,low_volume,8,simulated
SLRC,3,5.0,4.12,C,9,,,neutral,0,finnhub
SLSN,3,5.74,8.48,A,9,Household & Personal Products,-75.9,neutral,7,polygon
SLSR,3,4.92,3.65,A,9,Other Precious Metals & Mining,-9.5,neutral,5,finnhub
SLVM,3,5.0,4.12,C,9,,,neutral,0,polygon
SLXNW,3,4.79,2.88,A,9,,0.0,elevated_volume,5,finnhub
SM,2,5.0,4.08,C,9,,,neutral,0,simulated
SMBK,2,5.0,4.08,C,9,,,neutral,0,simulated
SMC,3,5.56,7.42,A,1,Oil & Gas Midstream,-12.4,neutral,5,finnhub
SMCI,2,6.83,10.0,B,3,Computer Hardware,-51.2,dark_pool_buying,8,simulated
SMHI,3,5.0,4.12,C,9,,,neutral,0,simulated
SMID,3,5.75,8.54,B,9,Building Materials,-31.1,elevated_volume,8,simulated
SMP,2,5.0,4.08,C,9,,,neutral,0,simulated
SMPL,3,5.0,4.12,C,9,,,neutral,0,simulated
SMR,2,5.35,6.25,C,1,,,neutral,0,simulated
SMSI,3,5.0,4.12,C,9,,,neutral,0,finnhub
SMTC,2,5.41,6.62,C,2,,,neutral,0,simulated
SMX,3,5.51,7.13,A,9,Specialty Business Services,-99.7,low_volume,7,finnhub
SMXT,3,5.0,4.12,C,9,,,neutral,0,finnhub
SNA,2,5.0,4.08,C,9,,,neutral,0,simulated
SNAP,2,5.0,4.08,C,9,,,neutral,0,simulated
SNDK,2,5.41,6.62,C,2,,,neutral,0,simulated
SNDR,3,5.38,6.36,B,9,Trucking,-4.2,neutral,6,simulated
SNEX,3,5.0,4.12,C,9,,,neutral,0,polygon
SNN,2,5.0,4.08,C,9,,,neutral,0,simulated
SNOW,2,5.35,6.25,C,4,,,neutral,0,simulated
SNPS,2,5.41,6.62,C,2,,,neutral,0,simulated
SNT,2,5.0,4.08,C,9,,,neutral,0,simulated
SNX,3,5.0,4.12,C,9,,,neutral,0,simulated
SO,2,5.35,6.25,C,1,,,neutral,0,simulated
SOAR,3,5.59,7.6,B,9,Airports & Air Services,-94.7,low_volume,8,simulated
SOFI,2,5.35,6.25,C,8,,,neutral,0,simulated
SOHU,3,5.89,9.37,B,9,Electronic Gaming & Multimedia,-23.7,neutral,6,simulated
SOIT,3,5.0,4.12,C,9,,,neutral,0,simulated
SOLV,2,5.0,4.08,C,9,,,neutral,0,simulated
SOMN,3,6.3,10.0,A,1,Utilities - Regulated Electric,-7.6,dark_pool_buying,8,finnhub
SON,2,5.0,4.08,C,9,,,neutral,0,simulated
SONO,3,5.0,4.12,C,9,,,neutral,0,simulated
SOPA,2,5.0,4.08,C,9,,,neutral,0,simulated
SOPH,2,4.92,3.59,B,9,Health Information Services,-10.4,neutral,7,simulated
SOUN,2,5.41,6.62,C,5,,,neutral,0,simulated
SOUNW,3,5.0,4.12,C,9,,,neutral,0,simulated
SOWG,3,5.0,4.12,C,9,,,neutral,0,simulated
SPAI,3,5.0,4.12,C,9,,,neutral,0,finnhub
SPB,2,5.0,4.08,C,9,,,neutral,0,simulated
SPCE,2,5.65,8.1,B,9,Aerospace & Defense,-55.3,elevated_volume,8,simulated
SPCX,3,5.23,5.47,C,9,Aerospace & Defense,,neutral,3,simulated
SPEG,2,5.0,4.08,C,9,,,neutral,0,simulated
SPEGR,2,5.0,4.08,C,9,,,neutral,0,simulated
SPEGU,2,5.0,4.08,C,9,,,neutral,0,simulated
SPGI,2,5.0,4.08,C,9,,,neutral,0,simulated
SPKLW,2,5.0,4.08,C,9,,,neutral,0,simulated
SPMA,3,5.0,4.12,C,9,,,neutral,0,simulated
SPME,3,5.0,4.12,C,9,,,neutral,0,simulated
SPNT,2,5.0,4.08,C,9,,,neutral,0,simulated
SPPL,2,5.0,4.08,C,9,,,neutral,0,simulated
SPWR,2,5.35,6.25,C,1,,,neutral,0,simulated
SPXC,3,5.0,4.12,C,9,,,neutral,0,simulated
SPXX,3,5.0,4.12,C,9,,,neutral,0,finnhub
SQM,2,5.0,4.08,C,9,,,neutral,0,simulated
SQNS,2,5.0,4.08,C,9,,,neutral,0,simulated
SRAD,2,5.0,4.08,C,9,,,neutral,0,simulated
SRCE,2,5.08,4.58,B,9,Banks - Regional,-0.9,neutral,6,simulated
SRE,2,5.0,4.08,C,9,,,neutral,0,simulated
SRFM,3,5.0,4.12,C,9,,,neutral,0,polygon
SRI,3,5.0,4.12,C,9,,,neutral,0,polygon
SRPT,2,5.42,6.68,B,9,Biotechnology,-36.2,low_volume,7,simulated
SRRK,3,5.0,4.12,C,9,,,neutral,0,polygon
SRTS,2,5.59,7.73,B,9,Medical Devices,-52.2,low_volume,8,simulated
SRUUF,3,5.0,4.12,C,9,,,neutral,0,simulated
SRXH,3,5.48,6.95,B,9,Packaged Foods,-71.6,elevated_volume,7,simulated
SRZN,3,5.0,4.12,C,9,,,neutral,0,finnhub
SRZNW,2,4.97,3.9,B,9,,-14.1,neutral,5,simulated
SSACR,2,5.0,4.08,C,9,,,neutral,0,simulated
SSACW,3,5.23,5.47,C,9,,,neutral,1,finnhub
SSM,2,5.0,4.08,C,9,,,neutral,0,simulated
SSNC,2,5.0,4.08,C,9,,,neutral,0,simulated
SSNLF,3,5.0,4.12,C,9,,,neutral,0,simulated
SSRM,3,5.15,5.0,B,9,Gold,-11.4,neutral,7,simulated
SSSS,2,5.0,4.08,C,9,,,neutral,0,simulated
SST,3,5.0,4.12,C,9,,,neutral,0,simulated
SSTK,2,5.0,4.08,C,9,,,neutral,0,simulated
SSYS,2,5.0,4.08,C,9,,,neutral,0,simulated
ST,3,5.0,4.12,C,9,,,neutral,0,simulated
STAA,2,5.0,4.08,C,9,,,neutral,0,simulated
STAG,3,5.08,4.59,A,9,REIT - Industrial,-3.0,neutral,7,polygon
STEX,2,5.0,4.08,C,9,,,neutral,0,simulated
STG,2,5.0,4.08,C,9,,,neutral,0,simulated
STI,2,5.13,4.89,B,9,Electrical Equipment & Parts,-42.5,low_volume,7,simulated
STKE,3,5.0,4.12,C,9,,,neutral,0,simulated
STKH,3,5.0,4.12,C,9,,,neutral,0,simulated
STLD,2,4.75,2.54,B,9,Steel,-2.4,neutral,7,simulated
STM,3,5.33,6.06,B,2,Semiconductors,-4.5,neutral,7,simulated
STN,3,5.0,4.12,C,9,,,neutral,0,simulated
STNG,2,5.0,4.08,C,9,,,neutral,0,simulated
STRK,2,5.0,4.08,C,9,,,neutral,0,simulated
STRR,3,5.28,5.77,B,9,Conglomerates,-4.7,elevated_volume,8,simulated
STRRP,2,5.0,4.08,C,9,,,neutral,0,simulated
STRS,2,5.0,4.08,C,9,,,neutral,0,simulated
STSSW,2,5.0,4.08,C,9,,,neutral,0,simulated
STWD,2,5.0,4.08,C,9,,,neutral,0,simulated
STX,2,5.26,5.69,B,3,Computer Hardware,0.0,neutral,7,simulated
STXS,2,5.0,4.08,C,9,,,neutral,0,simulated
STZ,2,4.85,3.16,B,9,Beverages - Brewers,-14.8,neutral,7,simulated
SUI,2,5.31,6.0,B,9,REIT - Residential,-8.8,neutral,7,simulated
SUMCF,3,5.0,4.12,C,9,,,neutral,0,simulated
SUNC,3,5.0,4.12,C,9,,,neutral,0,simulated
SUNE,3,5.8,8.84,A,1,Solar,-56.1,low_volume,8,finnhub
SUNS,2,5.0,4.08,C,9,,,neutral,0,simulated
SUPN,2,5.0,4.08,C,9,,,neutral,0,simulated
SURG,2,5.84,9.28,B,9,Telecom Services,-87.5,neutral,7,simulated
SUUN,3,5.35,6.18,C,1,,,neutral,0,simulated
SVACU,3,6.28,10.0,B,9,Shell Companies,-10.5,dark_pool_buying,6,simulated
SVC,3,5.0,4.12,C,9,,,neutral,0,simulated
SVIV,2,5.0,4.08,C,9,,,neutral,0,simulated
SVRA,2,5.0,4.08,C,9,,,neutral,0,simulated
SVV,2,5.0,4.08,C,9,,,neutral,0,simulated
SWK,2,4.98,3.96,B,9,Tools & Accessories,-5.9,neutral,6,simulated
SWKS,2,5.41,6.62,C,2,,,neutral,0,simulated
SWVL,2,5.0,4.08,C,9,,,neutral,0,simulated
SXI,2,5.0,4.08,C,9,,,neutral,0,simulated
SXTPW,3,5.0,4.12,C,9,,,neutral,0,simulated
SYK,2,5.0,4.08,C,9,,,neutral,0,simulated
SYM,2,5.0,4.08,C,9,,,neutral,0,simulated
SYPR,2,4.98,3.96,B,9,Auto Parts,-37.8,low_volume,8,simulated
SYRE,2,5.0,4.08,C,9,,,neutral,0,simulated
SYY,2,4.75,2.54,B,9,Food Distribution,-11.6,neutral,6,simulated
SZZLR,2,5.23,5.51,C,9,,,neutral,1,simulated
T,2,5.08,4.58,B,9,Telecom Services,-19.5,neutral,6,simulated
TACHW,2,4.85,3.16,B,9,,0.0,elevated_volume,5,simulated
TACO,2,5.0,4.08,C,9,,,neutral,0,simulated
TAL,2,5.61,7.86,B,9,Education & Training Services,-28.7,neutral,7,simulated
TALO,3,5.0,4.12,C,9,,,neutral,0,polygon
TAP,2,5.0,4.08,C,9,,,neutral,0,simulated
TARS,2,5.0,4.08,C,9,,,neutral,0,simulated
TAVI,3,5.0,4.12,C,9,,,neutral,0,simulated
TAYD,2,5.0,4.08,C,9,,,neutral,0,simulated
TBBB,2,5.0,4.08,C,9,,,neutral,0,simulated
TBBK,3,5.0,4.12,C,9,,,neutral,0,finnhub
TBN,3,5.0,4.12,C,9,,,neutral,0,simulated
TBPH,2,5.0,4.08,C,9,,,neutral,0,simulated
TBRG,3,4.82,3.06,A,9,Health Information Services,0.0,neutral,6,polygon
TCBIO,2,5.0,4.08,C,9,,,neutral,0,simulated
TCRX,3,5.7,8.25,B,9,Biotechnology,-65.0,neutral,6,simulated
TCS.NS,3,5.0,4.12,C,9,,,neutral,0,simulated
TD,2,5.0,4.08,C,9,,,neutral,0,simulated
TDAY,2,5.51,7.24,B,9,Publishing,-5.4,neutral,6,simulated
TDC,3,5.0,4.12,C,9,,,neutral,0,finnhub
TDF,2,5.0,4.08,C,9,,,neutral,0,simulated
TDG,2,5.13,4.89,B,9,Aerospace & Defense,-14.1,low_volume,8,simulated
TDKCY,3,5.0,4.12,C,9,,,neutral,0,simulated
TDS,2,5.0,4.08,C,9,,,neutral,0,simulated
TDUP,2,5.0,4.08,C,9,,,neutral,0,simulated
TDW,3,5.0,4.12,C,9,,,neutral,0,finnhub
TEAD,3,5.0,4.12,C,9,,,neutral,0,finnhub
TEAM,2,5.0,4.08,C,9,,,neutral,0,simulated
TECH,2,4.94,3.71,B,9,Biotechnology,-21.1,neutral,6,simulated
TECK,3,5.0,4.12,C,9,,,neutral,0,simulated
TEL,2,5.0,4.08,C,9,,,neutral,0,simulated
TELA,2,5.0,4.08,C,9,,,neutral,0,simulated
TEM,2,5.77,8.85,B,9,Health Information Services,-49.5,neutral,7,simulated
TENB,2,5.41,6.62,C,7,,,neutral,0,simulated
TEO,3,5.0,4.12,C,9,,,neutral,0,finnhub
TER,2,5.0,4.08,C,9,,,neutral,0,simulated
TEVA,3,5.0,4.12,C,9,,,neutral,0,finnhub
TEX,3,5.0,4.12,C,9,,,neutral,0,finnhub
TFC,2,5.0,4.08,C,9,,,neutral,0,simulated
TFSL,3,5.0,4.12,C,9,,,neutral,0,finnhub
TFX,2,4.91,3.53,B,9,Medical Instruments & Supplies,-7.6,low_volume,8,simulated
TGB,2,5.0,4.08,C,9,,,neutral,0,simulated
TGE,3,5.0,4.12,C,9,,,neutral,0,finnhub
TGEN,2,5.27,5.75,B,9,Electrical Equipment & Parts,-52.3,low_volume,8,simulated
TGL,2,5.0,4.08,C,9,,,neutral,0,simulated
TGT,3,5.0,4.12,C,9,,,neutral,0,simulated
THC,2,5.0,4.08,C,9,,,neutral,0,simulated
THCH,3,5.81,8.89,B,9,Restaurants,-47.0,neutral,7,simulated
THFF,2,5.0,4.08,C,9,,,neutral,0,simulated
THG,2,4.84,3.1,B,9,Insurance - Property & Casualty,0.0,neutral,6,simulated
THO,2,5.0,4.08,C,9,,,neutral,0,simulated
THQ,2,5.0,4.08,C,9,,,neutral,0,simulated
THR,3,5.51,7.13,B,9,Specialty Industrial Machinery,-14.2,elevated_volume,8,simulated
THW,2,5.0,4.08,C,9,,,neutral,0,simulated
TIC,3,6.15,10.0,A,9,Specialty Business Services,-42.4,neutral,7,polygon
TIGO,2,5.23,5.51,B,9,Telecom Services,-7.4,neutral,7,simulated
TIGR,2,5.0,4.08,C,9,,,neutral,0,simulated
TITN,2,5.95,9.96,B,9,Industrial Distribution,-16.9,dark_pool_buying,7,simulated
TJGC,3,5.0,4.12,C,9,,,neutral,0,simulated
TJX,2,5.0,4.08,C,9,,,neutral,0,simulated
TK,2,5.0,4.08,C,9,,,neutral,0,simulated
TKNO,2,5.0,4.08,C,9,,,neutral,0,simulated
TLIH,3,5.0,4.12,C,9,,,neutral,0,finnhub
TLK,3,5.0,4.12,C,9,,,neutral,0,simulated
TLN,2,5.35,6.25,C,1,,,neutral,0,simulated
TLNC,3,5.22,5.42,A,9,Shell Companies,-0.5,low_volume,5,polygon
TLRY,2,5.0,4.08,C,9,,,neutral,0,simulated
TLS,2,5.77,8.85,B,4,Software - Infrastructure,-41.6,neutral,7,simulated
TLX,2,5.0,4.08,C,9,,,neutral,0,simulated
TM,2,5.0,4.08,C,9,,,neutral,0,simulated
TMC,2,5.0,4.08,C,9,,,neutral,0,simulated
TMCI,2,5.0,4.08,C,9,,,neutral,0,simulated
TMCR,2,5.0,4.08,C,9,,,neutral,0,simulated
TMDX,3,5.0,4.12,C,9,,,neutral,0,simulated
TME,2,5.0,4.08,C,9,,,neutral,0,simulated
TMO,3,5.0,4.12,C,9,,,neutral,0,simulated
TMQ,3,5.0,4.12,C,9,,,neutral,0,finnhub
TMTSW,2,5.23,5.51,C,9,,,neutral,1,simulated
TMUSL,3,5.0,4.12,C,9,,,neutral,0,finnhub
TMUSZ,2,5.0,4.08,C,9,,,neutral,0,simulated
TNC,2,5.0,4.08,C,9,,,neutral,0,simulated
TNK,2,5.0,4.08,C,9,,,neutral,0,simulated
TNL,3,4.59,1.7,A,9,Travel Services,-3.7,neutral,6,polygon
TNXP,3,5.0,4.12,C,9,,,neutral,0,simulated
TOELY,3,5.0,4.12,C,9,,,neutral,0,simulated
TOL,2,4.6,1.61,B,9,Residential Construction,-8.8,neutral,7,simulated
TOP,2,5.0,4.08,C,9,,,neutral,0,simulated
TOPPY,3,5.0,4.12,C,9,,,neutral,0,simulated
TOPS,3,5.0,4.12,C,9,,,neutral,0,finnhub
TORO,2,5.0,4.08,C,9,,,neutral,0,simulated
TPB,2,5.0,4.08,C,9,,,neutral,0,simulated
TPC,3,5.13,4.88,B,9,Engineering & Construction,-20.0,low_volume,8,simulated
TPGXL,3,5.31,5.95,B,9,,-7.6,neutral,4,finnhub
TPH,2,5.13,4.89,B,9,Residential Construction,-0.0,elevated_volume,8,simulated
TPR,2,5.0,4.08,C,9,,,neutral,0,simulated
TPTA,2,5.0,4.08,C,9,,,neutral,0,simulated
